analysis,target,condition,module,subcategory,run_n,AUPRC_n,AUPRC_mean,AUPRC_sd,AUROC_n,AUROC_mean,AUROC_sd,R2_n,R2_mean,R2_sd,RMSE_n,RMSE_mean,RMSE_sd,MAE_n,MAE_mean,MAE_sd,positive_rate_test_n,positive_rate_test_mean,positive_rate_test_sd
cog_lkj,J,all_non_target_features,Translation,,3,3,0.9938053526871551,0.0005394570424510937,3,0.9790791035105791,0.0017825630558180353,3,0.9595501909956591,0.00975565867512237,3,3.6830113006146,0.5081687523590968,3,1.43306690368883,0.0014506612507590038,3,0.7729363350278383,0.0
cog_lkj,J,non_cde_background,Translation,,3,3,0.9924246514877425,0.0007512332858964824,3,0.9748974159917406,0.0024527010574543558,3,0.9583550913963231,0.011678464411770869,3,3.731248695364021,0.5766556214831763,3,1.447264876373639,0.008627506078140654,3,0.7729363350278383,0.0
cog_lkj,J,other_cde_modules_only,Translation,,3,3,0.9755940920249757,0.0004157329929659439,3,0.925533164664006,0.0013224772234038972,3,0.9243558370843473,0.010434983090529511,3,5.049028269590494,0.4438172466812854,3,2.271992400770016,0.029676491110066892,3,0.7729363350278383,0.0
cog_lkj,K,all_non_target_features,Transcription,,3,3,0.9972436528262044,0.0001368903955215658,3,0.9775116455930956,0.0010351109388353358,3,0.9736230633434492,0.00012100954281686494,3,7.414569965769129,0.29569893830547705,3,2.724720184146498,0.0677580402695165,3,0.8992173000887598,0.0
cog_lkj,K,non_cde_background,Transcription,,3,3,0.9961914680910718,0.0002364512201808719,3,0.9709281303961571,0.001774135100388253,3,0.9741739616266928,0.0017340822043416101,3,7.334127719960279,0.3839053333315153,3,2.7491505545352606,0.060041159586352214,3,0.8992173000887598,0.0
cog_lkj,K,other_cde_modules_only,Transcription,,3,3,0.979510139996809,0.00021256457065749697,3,0.8854401060930103,0.0011191154456778442,3,0.7746211593662912,0.015792362173241214,3,21.652572730936612,0.7517090329214607,3,9.022311715430805,0.20653416286083234,3,0.8992173000887598,0.0
cog_lkj,L,all_non_target_features,Replication,,3,3,0.9976013166963641,8.303797754786008e-05,3,0.9646252647787134,0.0016140026026429629,3,0.9299485776803363,0.016727223500785142,3,11.448944064480647,1.38272498742646,3,4.540528388774318,0.07688817434541068,3,0.9503752118131205,1.3597399555105182e-16
cog_lkj,L,non_cde_background,Replication,,3,3,0.997428429548212,7.404398824715133e-05,3,0.9628196154605457,0.001646206947337655,3,0.930159115617435,0.015748768101513697,3,11.445688651394443,1.334411702398642,3,4.565970775659508,0.08153482566796669,3,0.9503752118131205,1.3597399555105182e-16
cog_lkj,L,other_cde_modules_only,Replication,,3,3,0.976983429678075,0.0003691274835522529,3,0.7627786130128239,0.003406824912342005,3,0.8069774199332307,0.01646729404523014,3,19.08989303728743,0.7582045414598814,3,11.607732688036132,0.07678427706921541,3,0.9503752118131205,1.3597399555105182e-16
